Id,ActivityDate,TotalSteps,TrackerKM,VeryActiveKM,ModerateActiveKM,LiteActiveKM,VeryActiveHR,ModerateActiveHR,LiteActiveHR,SedentaryHR,Calories,dayOfWeek
8583815059,2016-05-05,12427,9.69,0,0,1.18,0,0,1.17,22.83,3266,Thursday 
8583815059,2016-05-06,5843,4.56,0.14,1.19,3.23,0.03,0.37,2.77,20.83,2683,Friday   
8583815059,2016-05-07,6117,4.77,0,0,4.77,0,0,4.17,19.83,2810,Saturday 
8583815059,2016-05-08,9217,7.19,0.22,3.31,3.66,0.05,1.2,3.03,19.72,2940,Sunday   
8583815059,2016-05-09,9877,7.7,5.76,0.17,1.73,1.1,0.07,1.83,21,2947,Monday   
8583815059,2016-05-10,8240,6.43,0.69,2.01,3.72,0.15,0.72,2.7,20.43,2846,Tuesday  
8583815059,2016-05-11,8701,6.79,0.37,3.24,3.17,0.08,1.18,2.95,18.43,2804,Wednesday
8792009665,2016-04-12,2564,1.64,0,0,1.64,0,0,1.93,13.85,2044,Tuesday  
8792009665,2016-04-13,1320,0.84,0,0,0.84,0,0,1.37,13.43,1934,Wednesday
8792009665,2016-04-14,1219,0.78,0,0,0.78,0,0,1.4,14.22,1963,Thursday 
8792009665,2016-04-15,2483,1.59,0,0,1.59,0,0,2.1,15.62,2009,Friday   
8792009665,2016-04-16,244,0.16,0,0,0.16,0,0,0.2,23.8,1721,Saturday 
8792009665,2016-04-20,3147,2.01,0,0.28,1.74,0,0.17,2.32,12.4,2188,Wednesday
8792009665,2016-04-21,144,0.09,0,0,0.09,0,0,0.15,23.85,1720,Thursday 
8792009665,2016-04-22,4068,2.6,0.05,0.28,2.27,0.02,0.33,3.25,13.62,2419,Friday   
8792009665,2016-04-23,5245,3.36,0.16,0.44,2.75,0.13,0.75,3.87,13.25,2748,Saturday 
8792009665,2016-04-24,400,0.26,0.04,0.05,0.16,0.05,0.13,0.32,23.5,1799,Sunday   
8792009665,2016-04-26,1321,0.85,0,0,0.85,0,0,1.33,22.67,1928,Tuesday  
8792009665,2016-04-27,1758,1.13,0,0,1.13,0,0,1.87,15,2067,Wednesday
8792009665,2016-04-28,6157,3.94,0,0,3.94,0,0,5.17,11.9,2780,Thursday 
8792009665,2016-04-29,8360,5.35,0.14,0.28,4.93,0.1,0.23,6.33,10.57,3101,Friday   
8792009665,2016-04-30,7174,4.59,0.33,0.36,3.91,0.17,0.33,5.02,12.48,2896,Saturday 
8792009665,2016-05-01,1619,1.04,0,0,1.04,0,0,1.32,13.9,1962,Sunday   
8792009665,2016-05-02,1831,1.17,0,0,1.17,0,0,1.68,15.27,2015,Monday   
8792009665,2016-05-03,2421,1.55,0,0,1.55,0,0,2.6,12.32,2297,Tuesday  
8792009665,2016-05-04,2283,1.46,0,0,1.46,0,0,2.15,14.13,2067,Wednesday
8877689391,2016-04-12,23186,20.4,12.22,0.34,7.82,1.42,0.12,5.2,17.27,3921,Tuesday  
8877689391,2016-04-13,15337,9.58,3.55,0.38,5.64,1.8,0.3,3.6,18.3,3566,Wednesday
8877689391,2016-04-14,21129,18.98,10.55,0.59,7.75,1.13,0.22,4.97,17.68,3793,Thursday 
8877689391,2016-04-15,13422,7.17,0.05,0.05,7.01,1.77,0.02,4.68,17.53,3934,Friday   
8877689391,2016-04-16,29326,25.29,13.24,1.21,10.71,1.57,0.48,7.15,14.8,4547,Saturday 
8877689391,2016-04-17,15118,8.87,0,0.07,8.79,0.97,0.25,5.12,17.67,3545,Sunday   
8877689391,2016-04-18,11423,8.67,2.44,0.27,5.94,0.48,0.08,3.18,20.25,2761,Monday   
8877689391,2016-04-19,18785,17.4,12.15,0.18,5.03,1.37,0.22,3.57,18.85,3676,Tuesday  
8877689391,2016-04-20,19948,18.11,11.02,0.69,6.34,1.22,0.32,3.75,18.72,3679,Wednesday
8877689391,2016-04-21,19377,17.62,12.29,0.42,4.89,1.37,0.22,3.77,18.65,3659,Thursday 
8877689391,2016-04-22,18258,16.31,10.23,0.03,5.97,1.02,0.03,3.93,19.02,3427,Friday   
8877689391,2016-04-23,11200,7.43,0,0,7.4,1.7,0.1,5,17.2,3891,Saturday 
8877689391,2016-04-24,16674,15.74,11.01,0.01,4.69,1.07,0.02,3.78,19.13,3455,Sunday   
8877689391,2016-04-25,12986,8.74,2.37,0.07,6.27,1.88,0.13,3.63,18.35,3802,Monday   
8877689391,2016-04-26,11101,8.43,1.76,0.13,6.5,0.37,0.05,4.3,19.28,2860,Tuesday  
8877689391,2016-04-27,23629,20.65,13.07,0.44,7.1,1.55,0.13,3.92,18.4,3808,Wednesday
8877689391,2016-04-28,14890,11.3,4.93,0.38,5.97,0.97,0.13,3.85,19.05,3060,Thursday 
8877689391,2016-04-29,9733,7.39,1.38,0.17,5.79,0.3,0.08,3.5,20.12,2698,Friday   
8877689391,2016-04-30,27745,26.72,21.66,0.08,4.93,2.07,0.07,3.72,18.15,4398,Saturday 
8877689391,2016-05-01,10930,8.32,3.13,0.57,4.57,0.6,0.2,2.77,20.43,2786,Sunday   
8877689391,2016-05-02,4790,3.64,0,0,3.56,0,0,1.75,22.25,2189,Monday   
8877689391,2016-05-03,10818,8.21,1.39,0.1,6.67,0.32,0.05,3.82,19.82,2817,Tuesday  
8877689391,2016-05-04,18193,16.3,10.42,0.31,5.53,1.1,0.13,3.53,19.23,3477,Wednesday
8877689391,2016-05-05,14055,10.67,5.46,0.82,4.37,1.12,0.25,3.13,19.5,3052,Thursday 
8877689391,2016-05-06,21727,19.34,12.79,0.29,6.16,1.6,0.28,3.87,18.25,4015,Friday   
8877689391,2016-05-07,12332,8.13,0.08,0.96,6.99,1.75,0.47,4.52,17.27,4142,Saturday 
8877689391,2016-05-08,10686,8.11,1.08,0.2,6.8,0.28,0.07,4.08,19.57,2847,Sunday   
8877689391,2016-05-09,20226,18.25,11.1,0.8,6.24,1.22,0.32,3.62,18.85,3710,Monday   
8877689391,2016-05-10,10733,8.15,1.35,0.46,6.28,0.3,0.18,3.73,19.78,2832,Tuesday  
8877689391,2016-05-11,21420,19.56,13.22,0.41,5.89,1.47,0.2,3.55,18.78,3832,Wednesday
8877689391,2016-05-12,8064,6.12,1.82,0.04,4.25,0.38,0.02,2.28,12.83,1849,Thursday 

(843 rows affected)


Completion time: 2022-10-09T00:36:44.9535752-04:00
